ID,GROUP,DATE,AGE,Gender,MEMORIZATION,GRIT,TEAMWORK,DISCIPLINE,SELF ESTEEM,CREATIVITY,LANGUAGE
211,B,2/16/2015,13,1,,,,,,,

212,B,2/16/2015,9,1,5,6,5,5,5,5,5

213,B,2/16/2015,10,1,,,,,,,

214,B,2/16/2015,12,1,,,,,,,

215,B,2/16/2015,10,1,3,4,5,5,4,2,4

216,B,2/16/2015,12,1,,,,,,,

217,B,2/16/2015,12,1,,,,,,,

201,B,2/18/2015,14,1,5,5,6,6,5,5,5

202,B,2/18/2015,14,1,,,,,,,

203,B,2/18/2015,12,1,5,5,5,5,4,4,4

204,B,2/18/2015,16,1,5,6,6,6,5,5,5

205,B,2/18/2015,9,1,5,5,5,6,5,5,5

206,B,2/18/2015,12,1,,,,,,,

207,B,2/18/2015,12,1,5,5,5,6,4,4,4

208,B,2/18/2015,11,1,,,,,,,

209,B,2/18/2015,12,1,4,5,5,5,3,4,4

210,B,2/18/2015,9,1,,,,,,,

211,B,2/18/2015,13,1,5,5,6,6,5,5,4

212,B,2/18/2015,9,1,5,6,6,6,5,5,5

213,B,2/18/2015,10,1,5,5,5,5,5,5,5

214,B,2/18/2015,12,1,5,6,6,6,5,5,5

215,B,2/18/2015,10,1,4,5,5,5,3,3,3

216,B,2/18/2015,12,1,3,5,5,5,3,4,3

217,B,2/18/2015,12,1,4,5,5,5,4,4,4

201,B,2/20/2015,14,1,5,5,6,6,5,5,5

202,B,2/20/2015,14,1,5,6,6,6,5,5,4

203,B,2/20/2015,12,1,5,5,6,6,4,5,4

204,B,2/20/2015,16,1,5,6,6,6,5,5,5

205,B,2/20/2015,9,1,5,6,5,6,5,5,5

206,B,2/20/2015,12,1,3,5,5,5,4,3,3

207,B,2/20/2015,12,1,5,5,5,5,5,5,4

208,B,2/20/2015,11,1,,,,,,,

209,B,2/20/2015,12,1,5,5,5,6,4,4,5

210,B,2/20/2015,9,1,4,6,5,6,4,3,3

211,B,2/20/2015,13,1,,,,,,,

212,B,2/20/2015,9,1,5,6,6,6,5,5,5

213,B,2/20/2015,10,1,,,,,,,

214,B,2/20/2015,12,1,5,6,6,6,5,5,5

215,B,2/20/2015,10,1,3,5,5,5,3,4,2

216,B,2/20/2015,12,1,3,5,5,6,4,3,4

217,B,2/20/2015,12,1,5,5,5,5,4,5,4

301,C,2/16/2015,15,1,6,6,6,6,5,5,6

302,C,2/16/2015,16,1,6,6,5,5,5,5,6

303,C,2/16/2015,15,1,5,5,5,5,5,6,5

304,C,2/16/2015,17,1,6,6,5,5,5,5,6

305,C,2/16/2015,15,1,6,6,6,6,5,5,5

306,C,2/16/2015,17,1,,,,,,,

307,C,2/16/2015,15,1,5,6,6,6,5,5,6

308,C,2/16/2015,15,1,,,,,,,

309,C,2/16/2015,14,1,6,6,6,6,5,5,5

310,C,2/16/2015,15,1,,,,,,,

311,C,2/16/2015,14,1,5,6,6,6,5,5,5

312,C,2/16/2015,15,1,5,6,6,6,5,5,5

313,C,2/16/2015,17,1,6,6,6,6,5,5,5

314,C,2/16/2015,15,1,,,,,,,

315,C,2/16/2015,17,1,,,,,,,

301,C,2/18/2015,15,1,6,6,5,6,5,5,6

302,C,2/18/2015,16,1,6,6,5,5,5,5,5

303,C,2/18/2015,15,1,6,5,5,5,5,5,5

304,C,2/18/2015,17,1,6,6,5,5,5,5,6

305,C,2/18/2015,15,1,6,6,6,6,5,5,5

306,C,2/18/2015,17,1,5,6,6,6,5,4,5

307,C,2/18/2015,15,1,6,6,6,6,5,5,5

308,C,2/18/2015,15,1,5,5,5,5,4,4,4

309,C,2/18/2015,14,1,6,6,5,6,5,5,5

310,C,2/18/2015,15,1,,,,,,,

311,C,2/18/2015,14,1,5,5,5,6,4,4,5

312,C,2/18/2015,15,1,5,5,5,5,5,4,5

313,C,2/18/2015,17,1,6,5,5,6,5,5,5

314,C,2/16/2015,15,1,,,,,,,

315,C,2/18/2015,17,1,,,,,,,

301,C,2/20/2015,15,1,6,6,6,6,5,5,6

302,C,2/20/2015,16,1,5,6,5,6,5,5,5

303,C,2/20/2015,15,1,,,,,,,

304,C,2/20/2015,17,1,6,6,5,6,5,5,5

305,C,2/20/2015,15,1,6,6,6,6,5,5,5

306,C,2/20/2015,17,1,5,6,6,6,5,5,5

307,C,2/20/2015,15,1,6,6,6,6,5,5,5

308,C,2/20/2015,15,1,,,,,,,

309,C,2/20/2015,14,1,6,6,6,6,5,5,5

310,C,2/20/2015,15,1,,,,,,,

311,C,2/20/2015,14,1,5,6,5,6,5,5,4

312,C,2/20/2015,15,1,5,6,6,6,5,5,4

313,C,2/20/2015,17,1,6,6,6,6,5,5,5

314,C,2/20/2015,15,1,4,6,5,5,5,4,4

315,C,2/20/2015,17,1,,,,,,,

101,A,2/23/2015,14,1,,,,,,,

102,A,2/23/2015,18,1,7,7,7,6,7,6,6

103,A,2/23/2015,14,1,6,6,6,6,6,6,6

104,A,2/23/2015,16,1,,,,,,,

105,A,2/23/2015,14,1,6,6,6,6,6,6,6

106,A,2/23/2015,16,1,,,,,,,

107,A,2/23/2015,15,1,,,,,,,

108,A,2/23/2015,12,1,6,7,6,6,6,6,6

109,A,2/23/2015,16,1,6,7,6,6,6,6,6

110,A,2/23/2015,,1,,,,,,,

111,A,2/23/2015,10,1,6,6,6,6,6,6,5

112,A,2/23/2015,,1,,,,,,,

113,A,2/23/2015,14,1,6,7,6,6,6,6,6

114,A,2/23/2015,14,1,,,,,,,

115,A,2/23/2015,16,1,,,,,,,

116,A,2/23/2015,13,1,,,,,,,

117,A,2/23/2015,15,1,,,,,,,

118,A,2/23/2015,7,1,6,6,6,6,6,6,6

119,A,2/23/2015,14,1,6,6,6,6,6,6,6

120,A,2/23/2015,17,1,6,6,6,6,6,6,6

121,A,2/23/2015,14,1,6,6,6,6,6,6,6

101,A,2/25/2015,14,1,,,,,,,

102,A,2/25/2015,18,1,6,7,6,6,6,7,6

103,A,2/25/2015,14,1,6,6,6,6,6,6,6

104,A,2/25/2015,16,1,,,,,,,

105,A,2/25/2015,14,1,6,6,6,6,6,6,6

106,A,2/25/2015,16,1,,,,,,,

107,A,2/25/2015,15,1,,,,,,,

108,A,2/25/2015,12,1,6,6,6,6,6,6,7

109,A,2/25/2015,16,1,6,6,6,6,6,6,6

110,A,2/25/2015,,1,,,,,,,

111,A,2/25/2015,10,1,,,,,,,

112,A,2/25/2015,,1,,,,,,,

113,A,2/25/2015,14,1,,,,,,,

114,A,2/25/2015,14,1,6,6,6,6,6,6,6

115,A,2/25/2015,16,1,6,6,6,6,6,6,6

116,A,2/25/2015,13,1,,,,,,,

117,A,2/25/2015,15,1,6,6,6,6,6,6,6

118,A,2/25/2015,7,1,6,6,6,6,6,6,6

119,A,2/25/2015,14,1,6,6,6,6,6,6,6

120,A,2/25/2015,17,1,6,6,6,6,6,6,6

121,A,2/25/2015,14,1,6,6,6,6,6,6,6

201,B,2/23/2015,14,1,5,6,5,6,4,5,5

202,B,2/23/2015,14,1,5,6,6,6,4,4,4

203,B,2/23/2015,12,1,5,6,5,5,3,4,4

204,B,2/23/2015,16,1,5,6,6,6,5,5,5

205,B,2/23/2015,9,1,5,5,5,5,4,5,5

206,B,2/23/2015,12,1,4,5,5,5,3,3,3

207,B,2/23/2015,12,1,4,6,5,5,4,4,4

208,B,2/23/2015,11,1,3,5,5,5,3,3,2

209,B,2/23/2015,12,1,4,5,5,5,3,4,4

210,B,2/23/2015,9,1,3,5,5,5,3,5,2

211,B,2/23/2015,13,1,,,,,,,

212,B,2/23/2015,9,1,5,6,5,6,5,5,5

213,B,2/23/2015,10,1,,,,,,,

214,B,2/23/2015,12,1,5,6,5,6,5,5,5

215,B,2/23/2015,10,1,,,,,,,

216,B,2/23/2015,12,1,3,5,5,5,3,4,2

217,B,2/23/2015,12,1,3,5,5,5,3,3,4

201,B,2/25/2015,14,1,5,5,6,6,5,5,5

202,B,2/25/2015,14,1,5,6,6,6,5,5,4

203,B,2/25/2015,12,1,,,,,,,

204,B,2/25/2015,16,1,4,5,6,6,4,3,4

205,B,2/25/2015,9,1,5,6,5,6,5,5,5

206,B,2/25/2015,12,1,3,5,5,5,4,3,3

207,B,2/25/2015,12,1,,,,,,,

208,B,2/25/2015,11,1,3,5,2,4,3,3,3

209,B,2/25/2015,12,1,5,5,5,6,3,4,3

210,B,2/25/2015,9,1,4,6,5,6,4,4,4

211,B,2/25/2015,13,1,,,,,,,

212,B,2/25/2015,9,1,,,,,,,

213,B,2/25/2015,10,1,,,,,,,

214,B,2/25/2015,12,1,5,6,6,6,5,5,5

215,B,2/25/2015,10,1,3,5,2,5,3,3,2

216,B,2/25/2015,12,1,3,5,5,6,4,3,4

217,B,2/25/2015,12,1,,,,,,,

301,C,2/23/2015,15,1,6,6,6,6,5,5,6

302,C,2/23/2015,16,1,5,6,6,6,5,5,6

303,C,2/23/2015,15,1,,,,,,,

304,C,2/23/2015,17,1,5,5,6,6,5,5,5

305,C,2/23/2015,15,1,6,6,5,6,5,5,5

306,C,2/23/2015,17,1,,,,,,,

307,C,2/23/2015,15,1,5,6,6,6,4,5,5

308,C,2/23/2015,15,1,3,5,5,6,4,3,4

309,C,2/23/2015,14,1,5,5,5,6,5,5,5

310,C,2/23/2015,15,1,,,,,,,

311,C,2/23/2015,14,1,4,5,5,6,4,4,4

312,C,2/23/2015,15,1,5,5,5,6,4,4,5

313,C,2/23/2015,17,1,5,6,6,6,5,5,5

314,C,2/23/2015,15,1,,,,,,,

315,C,2/23/2015,17,1,5,5,6,6,5,5,5

301,C,2/25/2015,15,1,6,6,6,6,6,5,6

302,C,2/25/2015,16,1,6,6,5,5,5,5,6

303,C,2/25/2015,15,1,,,,,,,

304,C,2/25/2015,17,1,,,,,,,

305,C,2/25/2015,15,1,6,6,6,6,5,5,5

306,C,2/25/2015,17,1,5,6,6,6,6,5,5

307,C,2/25/2015,15,1,5,6,6,6,5,5,6

308,C,2/25/2015,15,1,3,5,,5,5,5,4

309,C,2/25/2015,14,1,6,5,6,6,5,5,5

310,C,2/25/2015,15,1,,,,,,,

311,C,2/25/2015,14,1,5,5,5,6,5,5,4

312,C,2/25/2015,15,1,,,,,,,

313,C,2/25/2015,17,1,6,6,6,6,6,5,5

314,C,2/25/2015,15,1,,,,,,,

315,C,2/25/2015,17,1,5,5,6,6,5,5,5

301,C,2/4/2015,15,1,4,6,5,6,4,4,5

302,C,2/4/2015,16,1,3,6,5,6,4,3,3

303,C,2/4/2015,15,1,5,5,5,5,5,5,4

304,C,2/4/2015,17,1,,,,,,,

305,C,2/4/2015,15,1,4,5,5,5,3,3,3

306,C,2/4/2015,17,1,2,6,5,6,3,4,4

307,C,2/4/2015,15,1,,,,,,,

308,C,2/4/2015,15,1,,,,,,,

309,C,2/4/2015,14,1,4,5,6,5,4,4,5

310,C,2/4/2015,15,1,,,,,,,

311,C,2/4/2015,14,1,2,6,5,5,3,4,3

312,C,2/4/2015,15,1,,,,,,,

313,C,2/4/2015,17,1,3,6,5,5,3,3,4

314,C,2/4/2015,15,1,3,5,5,5,3,4,3

315,C,2/4/2015,17,1,4,6,6,6,4,4,5

301,C,2/6/2015,15,1,5,6,5,6,4,4,5

302,C,2/6/2015,16,1,5,6,5,5,4,4,4

303,C,2/6/2015,15,1,5,5,5,5,5,5,4

304,C,2/6/2015,17,1,,,,,,,

305,C,2/6/2015,15,1,4,5,5,6,4,5,4

306,C,2/6/2015,17,1,5,6,6,6,5,5,5

307,C,2/6/2015,15,1,,,,,,,

308,C,2/6/2015,15,1,,,,,,,

309,C,2/6/2015,14,1,5,5,6,6,3,5,5

310,C,2/6/2015,15,1,,,,,,,

311,C,2/6/2015,14,1,5,5,5,6,3,5,4

312,C,2/6/2015,15,1,,,,,,,

313,C,2/6/2015,17,1,4,6,6,6,3,4,4

314,C,2/6/2015,15,1,4,6,5,5,3,5,3

315,C,2/6/2015,17,1,5,6,6,6,4,5,5

301,C,2/9/2015,15,1,5,6,6,6,5,5,6

302,C,2/9/2015,16,1,,,,,,,

303,C,2/9/2015,15,1,,,,,,,

304,C,2/9/2015,17,1,5,6,5,5,5,5,6

305,C,2/9/2015,15,1,5,6,5,6,4,5,4

306,C,2/9/2015,17,1,4,6,6,6,4,5,5

307,C,2/9/2015,15,1,,,,,,,

308,C,2/9/2015,15,1,,,,,,,

309,C,2/9/2015,14,1,5,6,5,6,4,4,5

310,C,2/9/2015,15,1,,,,,,,

311,C,2/9/2015,14,1,4,6,5,6,3,4,4

312,C,2/9/2015,15,1,,,,,,,

313,C,2/9/2015,17,1,,,,,,,

314,C,2/9/2015,15,1,,,,,,,

315,C,2/9/2015,17,1,5,6,6,6,5,5,5

301,C,2/11/2015,15,1,6,6,5,5,4,5,6

302,C,2/11/2015,16,1,5,6,5,5,5,5,5

303,C,2/11/2015,15,1,5,5,5,5,4,5,5

304,C,2/11/2015,17,1,5,6,5,5,4,5,6

305,C,2/11/2015,15,1,5,6,6,6,4,5,5

306,C,2/11/2015,17,1,4,6,6,6,4,4,4

307,C,2/11/2015,15,1,,,,,,,

308,C,2/11/2015,15,1,,,,,,,

309,C,2/11/2015,14,1,5,5,5,6,3,4,5

310,C,2/11/2015,15,1,,,,,,,

311,C,2/11/2015,14,1,3,5,5,6,3,4,4

312,C,2/11/2015,15,1,,,,,,,

313,C,2/11/2015,17,1,,,,,,,

314,C,2/11/2015,15,1,4,6,5,5,4,3,4

315,C,2/11/2015,17,1,5,6,6,6,4,4,5

301,C,2/13/2015,15,1,6,6,5,6,5,5,5

302,C,2/13/2015,16,1,5,6,5,5,5,5,5

303,C,2/13/2015,15,1,5,5,5,5,5,5,5

304,C,2/13/2015,17,1,6,6,5,5,4,5,5

305,C,2/13/2015,15,1,5,6,5,5,5,5,5

306,C,2/13/2015,17,1,5,6,6,5,5,5,5

307,C,2/13/2015,15,1,,,,,,,

308,C,2/13/2015,15,1,,,,,,,

309,C,2/13/2015,14,1,5,5,5,5,5,5,5

310,C,2/13/2015,15,1,,,,,,,

311,C,2/13/2015,14,1,4,6,6,4,5,4,4

312,C,2/13/2015,15,1,,,,,,,

313,C,2/13/2015,17,1,5,6,5,4,5,5,5

314,C,2/13/2015,15,1,,,,,,,

315,C,2/13/2015,17,1,5,6,6,5,5,5,5

201,B,2/4/2015,14,1,,,,,,,

202,B,2/4/2015,14,1,,,,,,,

203,B,2/4/2015,12,1,,,,,,,

204,B,2/4/2015,16,1,,,,,,,

205,B,2/4/2015,9,1,5,6,5,6,4,4,5

206,B,2/4/2015,12,1,,,,,,,

207,B,2/4/2015,12,1,,,,,,,

208,B,2/4/2015,11,1,,,,,,,

209,B,2/4/2015,12,1,,,,,,,

210,B,2/4/2015,9,1,,,,,,,

211,B,2/4/2015,13,1,5,5,5,6,3,4,4

212,B,2/4/2015,9,1,,,,,,,

213,B,2/4/2015,10,1,,,,,,,

214,B,2/4/2015,12,1,5,5,5,6,4,4,5

215,B,2/4/2015,10,1,,,,,,,

216,B,2/4/2015,12,1,,,,,,,

217,B,2/4/2015,12,1,,,,,,,

218,B,2/4/2015,,1,,,,,,,

201,B,2/6/2015,14,1,,,,,,,

202,B,2/6/2015,14,1,,,,,,,

203,B,2/6/2015,12,1,,,,,,,

204,B,2/6/2015,16,1,5,6,6,6,4,5,5

205,B,2/6/2015,9,1,4,6,5,6,4,5,5

206,B,2/6/2015,12,1,,,,,,,

207,B,2/6/2015,12,1,,,,,,,

208,B,2/6/2015,11,1,,,,,,,

209,B,2/6/2015,12,1,,,,,,,

210,B,2/6/2015,9,1,,,,,,,

211,B,2/6/2015,13,1,4,5,5,6,4,5,4

212,B,2/6/2015,9,1,3,5,5,6,3,4,4

213,B,2/6/2015,10,1,5,6,5,6,4,4,5

214,B,2/6/2015,12,1,,,,,,,

215,B,2/6/2015,10,1,3,5,5,6,2,2,2

216,B,2/6/2015,12,1,,,,,,,

217,B,2/6/2015,12,1,,,,,,,

218,B,2/6/2015,,1,,,,,,,

201,B,2/9/2015,14,1,,,,,,,

202,B,2/9/2015,14,1,,,,,,,

203,B,2/9/2015,12,1,,,,,,,

204,B,2/9/2015,16,1,2,5,5,5,3,4,4

205,B,2/9/2015,9,1,3,6,5,5,2,3,4

206,B,2/9/2015,12,1,,,,,,,

207,B,2/9/2015,12,1,,,,,,,

208,B,2/9/2015,11,1,,,,,,,

209,B,2/9/2015,12,1,,,,,,,

210,B,2/9/2015,9,1,,,,,,,

211,B,2/9/2015,13,1,3,5,5,5,2,3,3

212,B,2/9/2015,9,1,,,,,,,

213,B,2/9/2015,10,1,,,,,,,

214,B,2/9/2015,12,1,2,5,5,5,3,2,4

215,B,2/9/2015,10,1,1,4,5,4,1,2,1

216,B,2/9/2015,12,1,,,,,,,

217,B,2/9/2015,12,1,,,,,,,

218,B,2/9/2015,,1,,,,,,,

201,B,2/11/2015,14,1,,,,,,,

202,B,2/11/2015,14,1,,,,,,,

203,B,2/11/2015,12,1,2,5,4,5,2,2,3

204,B,2/11/2015,16,1,5,5,5,6,4,5,5

205,B,2/11/2015,9,1,5,6,5,5,5,5,3

206,B,2/11/2015,12,1,2,5,5,5,2,3,3

207,B,2/11/2015,12,1,3,5,5,5,3,3,2

208,B,2/11/2015,11,1,,,,,,,

209,B,2/11/2015,12,1,,,,,,,

210,B,2/11/2015,9,1,,,,,,,

211,B,2/11/2015,13,1,4,5,5,6,5,4,4

212,B,2/11/2015,9,1,,,,,,,

213,B,2/11/2015,10,1,,,,,,,

214,B,2/11/2015,12,1,5,5,5,5,5,4,5

215,B,2/11/2015,10,1,3,5,5,5,2,2,2

216,B,2/11/2015,12,1,,,,,,,

217,B,2/11/2015,12,1,2,5,5,5,2,3,3

218,B,2/11/2015,,1,,,,,,,

201,B,2/13/2015,14,1,,,,,,,

202,B,2/13/2015,14,1,,,,,,,

203,B,2/13/2015,12,1,4,5,5,6,4,3,4

204,B,2/13/2015,16,1,5,5,6,6,5,5,4

205,B,2/13/2015,9,1,5,6,6,6,5,4,5

206,B,2/13/2015,12,1,,,,,,,

207,B,2/13/2015,12,1,,,,,,,

208,B,2/13/2015,11,1,3,5,5,6,4,3,5

209,B,2/13/2015,12,1,,,,,,,

210,B,2/13/2015,9,1,3,5,6,6,3,3,3

211,B,2/13/2015,13,1,5,5,6,6,5,4,4

212,B,2/13/2015,9,1,,,,,,,

213,B,2/13/2015,10,1,,,,,,,

214,B,2/13/2015,12,1,,,,,,,

215,B,2/13/2015,10,1,3,5,6,6,4,3,3

216,B,2/13/2015,12,1,,,,,,,

217,B,2/13/2015,12,1,4,5,6,5,5,4,4

218,B,2/13/2015,,1,,,,,,,

101,A,3/2/2015,14,1,6,5,5,5,5,6,5

102,A,3/2/2015,18,1,7,7,7,6,6,7,7

103,A,3/2/2015,14,1,,,,,,,

104,A,3/2/2015,16,1,,,,,,,

105,A,3/2/2015,14,1,,,,,,,

106,A,3/2/2015,16,1,,,,,,,

107,A,3/2/2015,15,1,6,6,6,6,6,6,6

108,A,3/2/2015,12,1,7,6,7,6,6,7,7

109,A,3/2/2015,16,1,,,,,,,

110,A,3/2/2015,,1,,,,,,,

111,A,3/2/2015,10,1,6,6,6,6,6,6,6

112,A,3/2/2015,,1,,,,,,,

113,A,3/2/2015,14,1,6,6,6,6,6,6,6

114,A,3/2/2015,14,1,6,6,6,6,6,6,6

115,A,3/2/2015,16,1,6,6,6,6,6,6,6

116,A,3/2/2015,13,1,,,,,,,

117,A,3/2/2015,15,1,,,,,,,

118,A,3/2/2015,7,1,6,7,6,6,6,6,6

119,A,3/2/2015,14,1,6,6,6,6,6,6,6

120,A,3/2/2015,17,1,6,6,7,6,6,7,6

121,A,3/2/2015,14,1,6,6,6,6,6,6,6

101,A,3/4/2015,14,1,5,6,6,6,5,6,5

102,A,3/4/2015,18,1,6,7,6,6,6,6,7

103,A,3/4/2015,14,1,6,6,6,6,6,6,6

104,A,3/4/2015,16,1,,,,,,,

105,A,3/4/2015,14,1,,,,,,,

106,A,3/4/2015,16,1,,,,,,,

107,A,3/4/2015,15,1,,,,,,,

108,A,3/4/2015,12,1,6,7,6,6,6,6,7

109,A,3/4/2015,16,1,6,6,6,6,6,6,6

110,A,3/4/2015,,1,,,,,,,

111,A,3/4/2015,10,1,6,6,6,6,6,6,6

112,A,3/4/2015,,1,,,,,,,

113,A,3/4/2015,14,1,6,6,6,6,6,6,6

114,A,3/4/2015,14,1,,,,,,,

115,A,3/4/2015,16,1,,,,,,,

116,A,3/4/2015,13,1,,,,,,,

117,A,3/4/2015,15,1,,,,,,,

118,A,3/4/2015,7,1,6,6,6,6,6,6,6

119,A,3/4/2015,14,1,6,6,6,6,6,6,6

120,A,3/4/2015,17,1,6,7,6,6,6,6,6

121,A,3/4/2015,14,1,6,7,6,6,6,6,6

101,A,3/6/2015,14,1,,,,,,,

102,A,3/6/2015,18,1,6,7,6,6,6,6,6

103,A,3/6/2015,14,1,6,6,6,6,6,6,6

104,A,3/6/2015,16,1,,,,,,,

105,A,3/6/2015,14,1,,,,,,,

106,A,3/6/2015,16,1,,,,,,,

107,A,3/6/2015,15,1,,,,,,,

108,A,3/6/2015,12,1,6,7,6,6,6,6,6

109,A,3/6/2015,16,1,6,6,6,6,6,6,6

110,A,3/6/2015,,1,,,,,,,

111,A,3/6/2015,10,1,6,6,6,6,6,6,6

112,A,3/6/2015,,1,,,,,,,

113,A,3/6/2015,14,1,6,6,6,6,6,6,6

114,A,3/6/2015,14,1,,,,,,,

115,A,3/6/2015,16,1,6,6,6,6,6,6,6

116,A,3/6/2015,13,1,,,,,,,

117,A,3/6/2015,15,1,,,,,,,

118,A,3/6/2015,7,1,6,7,6,6,6,6,6

119,A,3/6/2015,14,1,6,6,6,6,6,6,6

120,A,3/6/2015,17,1,6,7,6,6,6,6,6

121,A,3/6/2015,14,1,,,,,,,

201,B,3/2/2015,14,1,5,5,6,6,4,5,5

202,B,3/2/2015,14,1,,,,,,,

203,B,3/2/2015,12,1,5,6,5,5,4,3,3

204,B,3/2/2015,16,1,5,6,6,6,5,5,5

205,B,3/2/2015,9,1,6,6,6,6,5,5,6

206,B,3/2/2015,12,1,3,5,5,5,3,3,2

207,B,3/2/2015,12,1,,,,,,,

208,B,3/2/2015,11,1,,,,,,,

209,B,3/2/2015,12,1,5,5,5,5,4,3,5

210,B,3/2/2015,9,1,3,5,5,5,3,2,2

211,B,3/2/2015,13,1,5,6,6,6,5,4,4

212,B,3/2/2015,9,1,,,,,,,

213,B,3/2/2015,10,1,6,6,6,6,5,5,6

214,B,3/2/2015,12,1,,,,,,,

215,B,3/2/2015,10,1,,,,,,,

216,B,3/2/2015,12,1,,,,,,,

217,B,3/2/2015,12,1,,,,,,,

218,B,3/2/2015,,1,,,,,,,

201,B,3/4/2015,14,1,,,,,,,

202,B,3/4/2015,14,1,,,,,,,

203,B,3/4/2015,12,1,,,,,,,

204,B,3/4/2015,16,1,6,5,6,6,5,5,5

205,B,3/4/2015,9,1,6,6,5,6,5,5,5

206,B,3/4/2015,12,1,,,,,,,

207,B,3/4/2015,12,1,5,5,5,5,5,5,4

208,B,3/4/2015,11,1,,,,,,,

209,B,3/4/2015,12,1,,,,,,,

210,B,3/4/2015,9,1,,,,,,,

211,B,3/4/2015,13,1,5,5,5,6,4,5,4

212,B,3/4/2015,9,1,,,,,,,

213,B,3/4/2015,10,1,6,6,6,5,5,5,5

214,B,3/4/2015,12,1,,,,,,,

215,B,3/4/2015,10,1,4,5,5,5,3,4,3

216,B,3/4/2015,12,1,4,5,5,5,4,4,4

217,B,3/4/2015,12,1,5,5,5,6,5,5,4

218,B,3/4/2015,,1,,,,,,,

201,B,3/6/2015,14,1,5,5,5,6,5,5,5

202,B,3/6/2015,14,1,,,,,,,

203,B,3/6/2015,12,1,5,6,5,5,4,5,4

204,B,3/6/2015,16,1,,,,,,,

205,B,3/6/2015,9,1,6,6,5,6,5,5,5

206,B,3/6/2015,12,1,,,,,,,

207,B,3/6/2015,12,1,5,5,5,5,5,5,4

208,B,3/6/2015,11,1,3,5,5,5,4,3,4

209,B,3/6/2015,12,1,5,5,5,6,4,4,5

210,B,3/6/2015,9,1,4,6,5,6,4,3,3

211,B,3/6/2015,13,1,,,,,,,

212,B,3/6/2015,9,1,,,,,,,

213,B,3/6/2015,10,1,5,6,6,6,5,5,5

214,B,3/6/2015,12,1,,,,,,,

215,B,3/6/2015,10,1,3,5,5,5,3,4,2

216,B,3/6/2015,12,1,3,5,5,6,4,3,4

217,B,3/6/2015,12,1,5,5,5,5,4,5,4

218,B,3/6/2015,,1,,,,,,,

301,C,3/2/2015,15,1,6,6,6,6,6,,7

302,C,3/2/2015,16,1,,,,,,,

303,C,3/2/2015,15,1,,,,,,,

304,C,3/2/2015,17,1,6,6,5,5,5,5,6

305,C,3/2/2015,15,1,6,6,6,6,5,5,5

306,C,3/2/2015,17,1,5,6,6,6,5,5,5

307,C,3/2/2015,15,1,5,6,6,6,5,5,6

308,C,3/2/2015,15,1,5,6,6,6,5,5,5

309,C,3/2/2015,14,1,6,6,6,6,5,5,5

310,C,3/2/2015,15,1,,,,,,,

311,C,3/2/2015,14,1,5,6,6,6,5,5,5

312,C,3/2/2015,15,1,5,6,6,6,5,5,5

313,C,3/2/2015,17,1,6,6,6,6,5,5,5

314,C,3/2/2015,15,1,4,5,5,6,5,5,5

315,C,3/2/2015,17,1,5,5,5,6,5,5,5

301,C,3/4/2015,15,1,6,6,6,6,6,5,7

302,C,3/4/2015,16,1,,,,,,,

303,C,3/4/2015,15,1,,,,,,,

304,C,3/4/2015,17,1,6,5,6,6,5,5,6

305,C,3/4/2015,15,1,6,6,6,6,5,5,6

306,C,3/4/2015,17,1,6,6,6,6,6,5,5

307,C,3/4/2015,15,1,,,,,,,

308,C,3/4/2015,15,1,5,4,5,6,5,5,5

309,C,3/4/2015,14,1,6,6,6,6,5,5,6

310,C,3/4/2015,15,1,,,,,,,

311,C,3/4/2015,14,1,,,,,,,

312,C,3/4/2015,15,1,,,,,,,

313,C,3/4/2015,17,1,6,6,6,6,5,5,5

314,C,3/4/2015,15,1,6,6,6,6,5,5,5

315,C,3/4/2015,17,1,6,6,6,6,5,5,6

301,C,3/6/2015,15,1,6,6,6,6,6,5,5

302,C,3/6/2015,16,1,6,6,5,6,6,5,3

303,C,3/6/2015,15,1,5,5,5,6,6,5,4

304,C,3/6/2015,17,1,5,5,5,6,5,4,3

305,C,3/6/2015,15,1,6,6,6,6,6,5,4

306,C,3/6/2015,17,1,6,6,6,6,6,4,4

307,C,3/6/2015,15,1,,,,,,,

308,C,3/6/2015,15,1,,1,,,,,

309,C,3/6/2015,14,1,,1,,,,,

310,C,3/6/2015,15,1,,,,,,,

311,C,3/6/2015,14,1,6,5,5,6,5,4,3

